File Name,Dimensions,File Size (MB),Aspect Ratio
@jiffpom9.jpg,"(225, 225)",0.0064296722412109375,1.0
@lecorgi1.jpg,"(300, 300)",0.014609336853027344,1.0
@lecorgi10.jpg,"(700, 467)",0.04963970184326172,1.4989293361884368
@lecorgi11.jpg,"(225, 225)",0.010972023010253906,1.0
@lecorgi12.jpg,"(201, 251)",0.009783744812011719,0.8007968127490039
@lecorgi2.jpg,"(700, 467)",0.04858875274658203,1.4989293361884368
@lecorgi3.jpg,"(1080, 1350)",0.1632709503173828,0.8
@lecorgi4.jpg,"(1080, 1080)",0.16121864318847656,1.0
@lecorgi5.jpg,"(1200, 1200)",0.09145641326904297,1.0
@lecorgi6.jpg,"(760, 430)",0.042967796325683594,1.7674418604651163
@lecorgi7.jpg,"(736, 919)",0.0822439193725586,0.8008705114254625
@lecorgi8.jpg,"(201, 251)",0.010096549987792969,0.8007968127490039
@lecorgi9.jpg,"(275, 183)",0.012104034423828125,1.5027322404371584
@loki_the_wolfdog0.jpg,"(1400, 1151)",0.2727785110473633,1.2163336229365769
@loki_the_wolfdog1.jpg,"(880, 879)",0.19558238983154297,1.0011376564277588
@loki_the_wolfdog10.jpg,"(2000, 1334)",0.3827238082885742,1.4992503748125936
@loki_the_wolfdog11.jpg,"(1200, 627)",0.06446361541748047,1.9138755980861244
@loki_the_wolfdog12.jpg,"(670, 669)",0.06392383575439453,1.0014947683109119
@loki_the_wolfdog13.jpg,"(3529, 2353)",1.5117626190185547,1.4997875053123673
@loki_the_wolfdog2.jpg,"(227, 222)",0.011876106262207031,1.0225225225225225
@loki_the_wolfdog4.jpg,"(465, 300)",0.034468650817871094,1.55
@loki_the_wolfdog5.jpg,"(1800, 1440)",0.29271602630615234,1.25
@loki_the_wolfdog6.jpg,"(2000, 1334)",0.2552013397216797,1.4992503748125936
@loki_the_wolfdog7.jpg,"(1800, 1013)",0.11807823181152344,1.7769002961500493
@loki_the_wolfdog8.jpg,"(201, 251)",0.011615753173828125,0.8007968127490039
@loki_the_wolfdog9.jpg,"(225, 225)",0.014301300048828125,1.0
@madmax_fluffyroad0.jpg,"(225, 225)",0.007910728454589844,1.0
@madmax_fluffyroad1.jpg,"(201, 251)",0.010783195495605469,0.8007968127490039
@madmax_fluffyroad11.jpg,"(201, 251)",0.0076541900634765625,0.8007968127490039
@madmax_fluffyroad12.jpg,"(201, 251)",0.008847236633300781,0.8007968127490039
@madmax_fluffyroad2.jpg,"(201, 251)",0.010071754455566406,0.8007968127490039
@madmax_fluffyroad3.jpg,"(900, 900)",0.06598186492919922,1.0
@madmax_fluffyroad4.jpg,"(201, 251)",0.012738227844238281,0.8007968127490039
@madmax_fluffyroad5.jpg,"(201, 251)",0.009198188781738281,0.8007968127490039
@madmax_fluffyroad6.jpg,"(225, 225)",0.007691383361816406,1.0
@madmax_fluffyroad7.jpg,"(168, 300)",0.0075664520263671875,0.56
@madmax_fluffyroad8.jpg,"(225, 224)",0.007487297058105469,1.0044642857142858
@madmax_fluffyroad9.jpg,"(201, 251)",0.0063533782958984375,0.8007968127490039
@manny_the_frenchie0.jpg,"(640, 640)",0.04532432556152344,1.0
@manny_the_frenchie1.jpg,"(167, 250)",0.004641532897949219,0.668
@manny_the_frenchie10.jpg,"(750, 421)",0.03030681610107422,1.7814726840855106
@manny_the_frenchie11.jpg,"(6016, 4000)",1.7584266662597656,1.504
@manny_the_frenchie2.jpg,"(1399, 1784)",0.26633739471435547,0.7841928251121076
@manny_the_frenchie4.jpg,"(2000, 1333)",0.08119773864746094,1.5003750937734435
@manny_the_frenchie5.jpg,"(465, 612)",0.020875930786132812,0.7598039215686274
@manny_the_frenchie6.jpg,"(1200, 628)",0.09662151336669922,1.910828025477707
@manny_the_frenchie7.jpg,"(1920, 1080)",0.1182699203491211,1.7777777777777777
@manny_the_frenchie8.jpg,"(736, 736)",0.11962032318115234,1.0
@manny_the_frenchie9.jpg,"(1500, 1000)",0.1198263168334961,1.5
@marniethedog0.jpg,"(2031, 1712)",0.3870840072631836,1.1863317757009346
@marniethedog1.jpg,"(1280, 1280)",0.13980484008789062,1.0
@marniethedog10.jpg,"(1280, 1103)",0.11843490600585938,1.1604714415231188
@marniethedog11.jpg,"(2048, 1536)",0.3190650939941406,1.3333333333333333
@marniethedog2.jpg,"(1280, 960)",0.09239864349365234,1.3333333333333333
@marniethedog3.jpg,"(1200, 630)",0.06280326843261719,1.9047619047619047
@marniethedog4.jpg,"(3000, 1943)",0.3887338638305664,1.5440041173443129
@marniethedog5.jpg,"(1200, 800)",0.0883169174194336,1.5
@marniethedog6.jpg,"(2048, 1692)",0.42824840545654297,1.210401891252955
@marniethedog7.jpg,"(1000, 1000)",0.07724475860595703,1.0
@marniethedog8.jpg,"(1200, 630)",0.1400165557861328,1.9047619047619047
@marniethedog9.jpg,"(1080, 928)",0.11851882934570312,1.1637931034482758
@marutaro0.jpg,"(360, 360)",0.01522064208984375,1.0
@marutaro1.jpg,"(1024, 1024)",0.0803518295288086,1.0
@marutaro10.jpg,"(612, 612)",0.04300975799560547,1.0
@marutaro11.jpg,"(1024, 680)",0.06821060180664062,1.5058823529411764
@marutaro3.jpg,"(1200, 753)",0.09909343719482422,1.593625498007968
@marutaro4.jpg,"(1200, 809)",0.09946632385253906,1.4833127317676142
@marutaro5.jpg,"(804, 859)",0.090911865234375,0.9359720605355064
@marutaro6.jpg,"(750, 422)",0.020432472229003906,1.7772511848341233
@marutaro7.jpg,"(768, 821)",0.07324409484863281,0.9354445797807551
@marutaro8.jpg,"(609, 608)",0.11772823333740234,1.0016447368421053
@marutaro9.jpg,"(825, 464)",0.042079925537109375,1.7780172413793103
@mayapolarbear0.jpg,"(320, 180)",0.009419441223144531,1.7777777777777777
@mayapolarbear1.jpg,"(1080, 1080)",0.0900421142578125,1.0
@mayapolarbear10.jpg,"(225, 225)",0.007031440734863281,1.0
@mayapolarbear11.jpg,"(1080, 1080)",0.09982967376708984,1.0
@mayapolarbear12.jpg,"(696, 805)",0.044139862060546875,0.8645962732919255
@mayapolarbear2.jpg,"(209, 241)",0.006567955017089844,0.8672199170124482
@mayapolarbear3.jpg,"(201, 250)",0.008421897888183594,0.804
@mayapolarbear4.jpg,"(1080, 1920)",0.24266815185546875,0.5625
@mayapolarbear5.jpg,"(1080, 1080)",0.10760116577148438,1.0
@mayapolarbear6.jpg,"(250, 250)",0.009078025817871094,1.0
@mayapolarbear7.jpg,"(720, 900)",0.0556793212890625,0.8
@mayapolarbear8.jpg,"(1080, 1080)",0.11912345886230469,1.0
@mayapolarbear9.jpg,"(900, 900)",0.07323646545410156,1.0
@mayathedox0.jpg,"(2048, 2048)",0.4944639205932617,1.0
@mayathedox10.jpg,"(300, 168)",0.0045166015625,1.7857142857142858
@mayathedox12.jpg,"(201, 251)",0.009015083312988281,0.8007968127490039
@mayathedox2.jpg,"(640, 640)",0.07282829284667969,1.0
@mayathedox3.jpg,"(225, 225)",0.00489044189453125,1.0
@mayathedox4.jpg,"(225, 225)",0.012484550476074219,1.0
@mayathedox5.jpg,"(735, 825)",0.056023597717285156,0.8909090909090909
@mayathedox6.jpg,"(736, 919)",0.0910797119140625,0.8008705114254625
@mayathedox7.jpg,"(225, 225)",0.011127471923828125,1.0
@mayathedox9.jpg,"(225, 225)",0.0052337646484375,1.0
@mensweardog0.jpg,"(2048, 906)",0.26207828521728516,2.260485651214128
@mensweardog1.jpg,"(1500, 1500)",0.23455238342285156,1.0
@mensweardog10.jpg,"(1280, 853)",0.0726776123046875,1.5005861664712778
@mensweardog11.jpg,"(1824, 1824)",0.27084827423095703,1.0
@mensweardog2.jpg,"(1200, 630)",0.04030609130859375,1.9047619047619047
@mensweardog3.jpg,"(1477, 1477)",0.20305442810058594,1.0
@mensweardog4.jpg,"(1073, 1200)",0.2012033462524414,0.8941666666666667
@mensweardog5.jpg,"(1280, 1280)",0.16813373565673828,1.0
@mensweardog6.jpg,"(634, 626)",0.05877208709716797,1.012779552715655
@mensweardog7.jpg,"(400, 400)",0.015892982482910156,1.0
@mensweardog8.jpg,"(1425, 1425)",0.2933359146118164,1.0
@mensweardog9.jpg,"(1648, 1649)",0.5698909759521484,0.9993935718617344
@norbertthedog0.jpg,"(2424, 1617)",0.5209999084472656,1.4990723562152133
@norbertthedog1.jpg,"(500, 500)",0.03054523468017578,1.0
@norbertthedog10.jpg,"(900, 900)",0.08491134643554688,1.0
@norbertthedog11.jpg,"(2500, 2500)",0.6308832168579102,1.0
@norbertthedog2.jpg,"(992, 558)",0.0631866455078125,1.7777777777777777
@norbertthedog3.jpg,"(589, 582)",0.032955169677734375,1.0120274914089347
@norbertthedog4.jpg,"(1600, 900)",0.15012836456298828,1.7777777777777777
@norbertthedog5.jpg,"(480, 480)",0.023656845092773438,1.0
@norbertthedog6.jpg,"(900, 900)",0.10825252532958984,1.0
@norbertthedog7.jpg,"(2500, 3750)",0.9774188995361328,0.6666666666666666
@norbertthedog8.jpg,"(2048, 2048)",0.5154619216918945,1.0
@norbertthedog9.jpg,"(1200, 600)",0.09946250915527344,2.0
@pavlovthecorgi0.jpg,"(168, 300)",0.007843017578125,0.56
@pavlovthecorgi10.jpg,"(201, 251)",0.014702796936035156,0.8007968127490039
@pavlovthecorgi11.jpg,"(400, 400)",0.023644447326660156,1.0
@pavlovthecorgi2.jpg,"(168, 300)",0.00965118408203125,0.56
@pavlovthecorgi3.jpg,"(168, 300)",0.008669853210449219,0.56
@pavlovthecorgi4.jpg,"(168, 300)",0.018819808959960938,0.56
@pavlovthecorgi5.jpg,"(168, 300)",0.013005256652832031,0.56
@pavlovthecorgi6.jpg,"(168, 300)",0.009764671325683594,0.56
@pavlovthecorgi7.jpg,"(201, 251)",0.008933067321777344,0.8007968127490039
@pavlovthecorgi8.jpg,"(168, 300)",0.012841224670410156,0.56
@pavlovthecorgi9.jpg,"(225, 225)",0.008509635925292969,1.0
@pipperontour0.jpg,"(1080, 1080)",0.31741905212402344,1.0
@pipperontour1.jpg,"(1600, 1066)",0.20299816131591797,1.5009380863039399
@pipperontour10.jpg,"(1000, 1000)",0.22782135009765625,1.0
@pipperontour11.jpg,"(1000, 1000)",0.19569110870361328,1.0
@pipperontour12.jpg,"(1200, 544)",0.04804801940917969,2.2058823529411766
@pipperontour2.jpg,"(702, 460)",0.04860496520996094,1.5260869565217392
@pipperontour4.jpg,"(224, 224)",0.008168220520019531,1.0
@pipperontour5.jpg,"(300, 168)",0.008570671081542969,1.7857142857142858
@pipperontour6.jpg,"(1440, 1080)",0.29984378814697266,1.3333333333333333
@pipperontour7.jpg,"(980, 980)",0.3408193588256836,1.0
@pipperontour8.jpg,"(291, 240)",0.021234512329101562,1.2125
@pipperontour9.jpg,"(259, 194)",0.00646209716796875,1.3350515463917525
@popeyethefoodie0.jpg,"(259, 194)",0.008518218994140625,1.3350515463917525
@popeyethefoodie1.jpg,"(201, 251)",0.013581275939941406,0.8007968127490039
@popeyethefoodie10.jpg,"(2048, 2048)",0.5229387283325195,1.0
@popeyethefoodie11.jpg,"(224, 224)",0.012630462646484375,1.0
@popeyethefoodie12.jpg,"(1913, 1913)",0.3334617614746094,1.0
@popeyethefoodie13.jpg,"(201, 250)",0.010442733764648438,0.804
@popeyethefoodie14.jpg,"(2048, 2048)",0.505335807800293,1.0
@popeyethefoodie2.jpg,"(634, 634)",0.0731058120727539,1.0
@popeyethefoodie3.jpg,"(300, 168)",0.011864662170410156,1.7857142857142858
@popeyethefoodie4.jpg,"(201, 251)",0.010886192321777344,0.8007968127490039
@popeyethefoodie5.jpg,"(596, 335)",0.03538990020751953,1.7791044776119402
@popeyethefoodie6.jpg,"(960, 1200)",0.16846752166748047,0.8
@popeyethefoodie7.jpg,"(1460, 1632)",0.1497049331665039,0.8946078431372549
@popeyethefoodie8.jpg,"(1775, 1775)",0.5120067596435547,1.0
@popeyethefoodie9.jpg,"(736, 736)",0.12394523620605469,1.0
@ppteamaria11.jpg,"(1080, 1080)",0.16753101348876953,1.0
@ppteamaria13.jpg,"(1200, 1056)",0.1648550033569336,1.1363636363636365
@ppteamaria2.jpg,"(201, 251)",0.0060520172119140625,0.8007968127490039
@ppteamaria4.jpg,"(225, 225)",0.012250900268554688,1.0
@ppteamaria5.jpg,"(168, 300)",0.0053424835205078125,0.56
@ppteamaria8.jpg,"(200, 200)",0.007952690124511719,1.0
@ppteamaria9.jpg,"(2048, 1386)",0.27359580993652344,1.4776334776334776
@ppteamkler0.jpg,"(201, 251)",0.008805274963378906,0.8007968127490039
@ppteamkler1.jpg,"(225, 225)",0.01192474365234375,1.0
@ppteamkler10.jpg,"(400, 400)",0.021572113037109375,1.0
@ppteamkler11.jpg,"(275, 183)",0.011618614196777344,1.5027322404371584
@ppteamkler2.jpg,"(228, 221)",0.018942832946777344,1.0316742081447965
@ppteamkler3.jpg,"(225, 225)",0.017866134643554688,1.0
@ppteamkler4.jpg,"(1080, 1080)",0.37410926818847656,1.0
@ppteamkler5.jpg,"(228, 221)",0.018970489501953125,1.0316742081447965
@ppteamkler6.jpg,"(225, 225)",0.012547492980957031,1.0
@ppteamkler7.jpg,"(236, 176)",0.006693840026855469,1.3409090909090908
@ppteamkler8.jpg,"(225, 225)",0.022390365600585938,1.0
@ppteamkler9.jpg,"(259, 194)",0.010123252868652344,1.3350515463917525
@reagandoodle0.jpg,"(1080, 1080)",0.21055889129638672,1.0
@reagandoodle1.jpg,"(1600, 900)",0.23459148406982422,1.7777777777777777
@reagandoodle10.jpg,"(480, 360)",0.025327682495117188,1.3333333333333333
@reagandoodle2.jpg,"(600, 600)",0.06673145294189453,1.0
@reagandoodle3.jpg,"(600, 600)",0.05090904235839844,1.0
@reagandoodle4.jpg,"(740, 740)",0.09632015228271484,1.0
@reagandoodle5.jpg,"(750, 750)",0.08712100982666016,1.0
@reagandoodle6.jpg,"(600, 600)",0.08239173889160156,1.0
@reagandoodle7.jpg,"(600, 600)",0.05470085144042969,1.0
@reagandoodle8.jpg,"(1080, 1080)",0.1854228973388672,1.0
@reagandoodle9.jpg,"(1200, 630)",0.09687519073486328,1.9047619047619047
@rocco_roni0.jpg,"(168, 300)",0.0077056884765625,0.56
@rocco_roni1.jpg,"(1200, 1200)",0.17171478271484375,1.0
@rocco_roni10.jpg,"(224, 225)",0.007990837097167969,0.9955555555555555
@rocco_roni11.jpg,"(1638, 2048)",0.3931894302368164,0.7998046875
@rocco_roni2.jpg,"(400, 400)",0.02156543731689453,1.0
@rocco_roni3.jpg,"(960, 960)",0.05540657043457031,1.0
@rocco_roni4.jpg,"(225, 225)",0.010232925415039062,1.0
@rocco_roni5.jpg,"(1024, 576)",0.03623676300048828,1.7777777777777777
@rocco_roni6.jpg,"(615, 290)",0.021852493286132812,2.1206896551724137
@rocco_roni7.jpg,"(768, 768)",0.08247566223144531,1.0
@rocco_roni8.jpg,"(1080, 1080)",0.09456920623779297,1.0
@rocco_roni9.jpg,"(360, 360)",0.008181571960449219,1.0
@samsonthedood0.jpg,"(1080, 1258)",0.1524372100830078,0.8585055643879174
@samsonthedood10.jpg,"(206, 245)",0.007328033447265625,0.8408163265306122
@samsonthedood11.jpg,"(185, 272)",0.0093994140625,0.6801470588235294
@samsonthedood12.jpg,"(700, 794)",0.08453750610351562,0.8816120906801007
@samsonthedood2.jpg,"(280, 180)",0.015606880187988281,1.5555555555555556
@samsonthedood7.jpg,"(640, 604)",0.09414291381835938,1.0596026490066226
@samsonthedood8.jpg,"(225, 225)",0.011393547058105469,1.0
@siberianhusky_jax0.jpg,"(640, 800)",0.03820037841796875,0.8
@siberianhusky_jax1.jpg,"(736, 736)",0.08960437774658203,1.0
@siberianhusky_jax10.jpg,"(461, 570)",0.021244049072265625,0.8087719298245614
@siberianhusky_jax11.jpg,"(1241, 992)",0.13641071319580078,1.251008064516129
@siberianhusky_jax12.jpg,"(225, 225)",0.010082244873046875,1.0
@siberianhusky_jax2.jpg,"(639, 359)",0.02878093719482422,1.7799442896935933
@siberianhusky_jax4.jpg,"(640, 640)",0.09755229949951172,1.0
@siberianhusky_jax5.jpg,"(463, 575)",0.020130157470703125,0.8052173913043478
@siberianhusky_jax8.jpg,"(735, 725)",0.1433248519897461,1.013793103448276
@siberianhusky_jax9.jpg,"(736, 920)",0.07832145690917969,0.8
@tecuaniventura10.jpg,"(640, 640)",0.058424949645996094,1.0
@tecuaniventura11.jpg,"(235, 214)",0.009344100952148438,1.0981308411214954
@tecuaniventura12.jpg,"(1080, 1080)",0.11929893493652344,1.0
@tecuaniventura13.jpg,"(1200, 1200)",0.2839679718017578,1.0
@tecuaniventura2.jpg,"(480, 940)",0.06036186218261719,0.5106382978723404
@tecuaniventura3.jpg,"(800, 800)",0.06668758392333984,1.0
@tecuaniventura4.jpg,"(1024, 865)",0.0803384780883789,1.1838150289017342
@tecuaniventura5.jpg,"(225, 224)",0.009538650512695312,1.0044642857142858
@tecuaniventura6.jpg,"(632, 448)",0.03907585144042969,1.4107142857142858
@tecuaniventura7.jpg,"(400, 400)",0.01662731170654297,1.0
@tecuaniventura8.jpg,"(1200, 656)",0.07542228698730469,1.829268292682927
@tecuaniventura9.jpg,"(1920, 1080)",0.18079757690429688,1.7777777777777777
@thiswildidea0.jpg,"(736, 588)",0.05330848693847656,1.251700680272109
@thiswildidea11.jpg,"(736, 920)",0.0975198745727539,0.8
@thiswildidea2.jpg,"(600, 300)",0.027864456176757812,2.0
@thiswildidea3.jpg,"(1280, 720)",0.10141277313232422,1.7777777777777777
@thiswildidea4.jpg,"(1000, 1000)",0.054785728454589844,1.0
@thiswildidea5.jpg,"(224, 225)",0.010717391967773438,0.9955555555555555
@thiswildidea7.jpg,"(1248, 702)",0.1409597396850586,1.7777777777777777
@thiswildidea8.jpg,"(1149, 1440)",0.18150615692138672,0.7979166666666667
@thiswildidea9.jpg,"(1920, 1085)",0.12246036529541016,1.7695852534562213
@tikatheiggy0.jpg,"(1231, 1555)",0.1386127471923828,0.7916398713826367
@tikatheiggy1.jpg,"(300, 168)",0.009972572326660156,1.7857142857142858
@tikatheiggy10.jpg,"(168, 299)",0.005051612854003906,0.5618729096989966
@tikatheiggy12.jpg,"(275, 183)",0.0073699951171875,1.5027322404371584
@tikatheiggy13.jpg,"(700, 525)",0.03624439239501953,1.3333333333333333
@tikatheiggy2.jpg,"(4000, 3000)",1.2929754257202148,1.3333333333333333
@tikatheiggy3.jpg,"(640, 640)",0.03428840637207031,1.0
@tikatheiggy5.jpg,"(4000, 4000)",1.2218408584594727,1.0
@tikatheiggy6.jpg,"(640, 640)",0.04226398468017578,1.0
@tikatheiggy7.jpg,"(310, 163)",0.0051136016845703125,1.901840490797546
@tikatheiggy8.jpg,"(1920, 2512)",0.47348690032958984,0.7643312101910829
@tikatheiggy9.jpg,"(1080, 810)",0.09421730041503906,1.3333333333333333
@tinkerbellethedog1.jpg,"(4509, 3586)",0.9632492065429688,1.2573898494143894
@tinkerbellethedog10.jpg,"(2367, 3550)",0.35160160064697266,0.6667605633802817
@tinkerbellethedog11.jpg,"(2367, 3550)",0.3405189514160156,0.6667605633802817
@tinkerbellethedog4.jpg,"(1200, 720)",0.10065174102783203,1.6666666666666667
@tinkerbellethedog5.jpg,"(4096, 2731)",0.5574064254760742,1.4998169168802635
@tinkerbellethedog6.jpg,"(225, 225)",0.011455535888671875,1.0
@toastmeetsworld0.jpg,"(415, 612)",0.037601470947265625,0.6781045751633987
@toastmeetsworld1.jpg,"(225, 224)",0.017042160034179688,1.0044642857142858
@toastmeetsworld10.jpg,"(275, 183)",0.012642860412597656,1.5027322404371584
@toastmeetsworld11.jpg,"(800, 541)",0.05960273742675781,1.478743068391867
@toastmeetsworld2.jpg,"(1600, 1200)",0.23242855072021484,1.3333333333333333
@toastmeetsworld3.jpg,"(640, 400)",0.04172039031982422,1.6
@toastmeetsworld4.jpg,"(736, 736)",0.11202526092529297,1.0
@toastmeetsworld5.jpg,"(634, 632)",0.0668478012084961,1.0031645569620253
@toastmeetsworld6.jpg,"(186, 271)",0.011884689331054688,0.6863468634686347
@toastmeetsworld9.jpg,"(750, 539)",0.03900146484375,1.391465677179963
@tuckerbudzyn0.jpg,"(176, 176)",0.0049724578857421875,1.0
@tuckerbudzyn1.jpg,"(1076, 1337)",0.2120227813720703,0.8047868362004488
@tuckerbudzyn10.jpg,"(640, 640)",0.04667854309082031,1.0
@tuckerbudzyn11.jpg,"(960, 1200)",0.1335277557373047,0.8
@tuckerbudzyn3.jpg,"(900, 1600)",0.1994924545288086,0.5625
@tuckerbudzyn4.jpg,"(1596, 900)",0.05401897430419922,1.7733333333333334
@tuckerbudzyn5.jpg,"(900, 900)",0.06593132019042969,1.0
@tuckerbudzyn6.jpg,"(1440, 1800)",0.3178119659423828,0.8
@tuckerbudzyn7.jpg,"(640, 800)",0.059433937072753906,0.8
@tuckerbudzyn8.jpg,"(360, 451)",0.034015655517578125,0.7982261640798226
@tuckerbudzyn9.jpg,"(800, 603)",0.06098365783691406,1.3266998341625207
@tunameltsmyheart0.jpg,"(400, 400)",0.026686668395996094,1.0
@tunameltsmyheart1.jpg,"(883, 883)",0.0870676040649414,1.0
@tunameltsmyheart10.jpg,"(2500, 3333)",0.8382587432861328,0.7500750075007501
@tunameltsmyheart11.jpg,"(640, 640)",0.040535926818847656,1.0
@tunameltsmyheart2.jpg,"(888, 500)",0.0379486083984375,1.776
@tunameltsmyheart3.jpg,"(599, 595)",0.04647541046142578,1.0067226890756302
@tunameltsmyheart4.jpg,"(1080, 1080)",0.10501956939697266,1.0
@tunameltsmyheart5.jpg,"(1024, 1024)",0.23086166381835938,1.0
@tunameltsmyheart6.jpg,"(752, 1000)",0.12578678131103516,0.752
@tunameltsmyheart7.jpg,"(340, 340)",0.010987281799316406,1.0
@tunameltsmyheart8.jpg,"(667, 1000)",0.0911111831665039,0.667
@tunameltsmyheart9.jpg,"(736, 736)",0.06304073333740234,1.0
